MLService,Model,Version,GCC,LCC,PayrollService,System,Client,ABKRS,PERNR,Employee_Status,Employee_Type,Job_Code,WT_401KBT%,WT_401MTCH,WT_DEN,WT_Federal Withholding [USA] ,WT_GTL,WT_Gross_Pay,WT_HLTSAG,WT_HLTSAV,WT_LTD,WT_MED,WT_NEC,WT_Net_Pay,WT_REG,WT_SUI (ER) [USA],WT_State Withholding (Work) [USA],WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2579,Active,Regular,111880,0.0,150.0,0.0,612.44,3.9,3750.0,0,0.0,0.0,0.0,93.75,2388.19,3750.0,109.34,185.03,278.38,1083.43,395.3,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2018,Active,Regular,102644,77.51,103.33,5.43,257.64,2.22,2583.34,0,0.0,1.86,17.5,64.58,1868.38,2583.34,6.56,0.0,261.29,453.67,213.84,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5081,Active,Regular,111666,99.85,66.57,53.42,186.0,23.65,3328.19,0,0.0,10.48,572.27,83.2,1935.81,3328.19,58.13,0.0,1004.32,388.06,270.5,1.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,562,Active,Regular,110810,0.0,0.0,27.29,326.48,3.65,2729.17,0,0.0,4.89,46.02,68.23,1668.46,2729.17,6.17,0.0,533.89,526.82,217.08,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3749,Active,Regular,110813,239.17,136.67,18.43,447.07,4.56,3416.67,2450,102.09,0.0,52.57,85.42,2215.46,3416.67,1.91,0.0,507.27,693.94,252.06,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,155,Active,Regular,111666,0.0,1.0,11.4,482.75,9.83,3756.23,300,12.5,0.0,42.0,93.91,2909.92,3756.23,34.64,0.0,80.61,765.7,317.59,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,557,Active,Regular,111662,120.0,75.0,41.11,0.0,10.81,3000.0,3000,125.0,0.0,31.5,75.0,2203.26,3000.0,22.69,85.0,497.45,299.29,243.99,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1829,Active,Regular,111755,461.4,123.04,63.6,206.3,21.07,3075.99,0,0.0,14.92,94.28,76.9,1728.54,3075.99,82.3,116.43,809.48,537.97,305.78,13.15
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2799,Active,Regular,102478,223.42,127.67,50.43,72.71,4.68,3191.67,5000,208.34,0.0,56.0,79.8,1905.79,3191.67,84.23,131.48,861.41,424.47,311.95,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3103,Active,Regular,103048,0.0,0.0,20.35,310.85,17.71,4229.47,4800,200.0,13.32,56.0,105.74,2894.25,4229.47,0.0,0.0,722.96,612.26,301.41,10.78
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1791,Active,Regular,103045,491.96,281.12,55.67,822.03,0.0,7027.92,0,0.0,37.04,532.46,175.69,4395.75,7027.92,0.0,0.0,1313.03,1319.14,497.11,17.35
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3591,Active,Regular,111583,371.0,212.0,8.26,815.6,9.23,5300.0,3550,147.92,9.49,17.5,132.5,2786.4,5300.0,5.6,285.49,1019.71,1493.89,398.4,0.87
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1287,Active,0,0,299.05,170.88,95.14,175.66,40.42,4272.14,2000,83.34,24.05,284.24,106.8,2653.32,1983.34,0.0,0.0,1150.82,468.0,292.34,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2131,Active,Regular,101421,166.84,95.33,14.18,212.52,2.6,2383.34,0,0.0,0.0,34.33,59.58,1712.26,2383.34,54.83,0.0,285.08,386.0,241.92,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,472,Active,Regular,102492,0.0,170.5,27.83,491.19,17.83,4262.5,500,20.84,13.43,52.14,106.56,2446.59,4262.5,0.0,0.0,1004.99,810.92,319.73,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1239,Active,Regular,102639,279.45,159.68,10.75,438.22,30.53,3992.09,6000,250.0,19.36,170.86,99.81,2085.71,3992.09,22.53,0.0,1193.88,712.5,296.81,5.65
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2256,Active,Regular,101435,211.57,123.41,27.29,490.15,5.4,3526.09,1200,50.0,6.31,52.38,88.16,2145.03,3526.09,99.31,157.59,473.58,907.48,360.31,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5138,Active,Regular,111757,0.0,0.0,4.59,173.18,1.23,2050.0,0,0.0,0.0,17.5,51.25,1698.87,2050.0,48.41,0.0,22.78,328.35,215.75,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,242,Active,Regular,111662,0.0,139.56,0.0,176.94,5.9,3489.07,0,0.0,9.63,0.0,87.23,1841.83,3489.07,47.44,0.0,1218.87,428.37,301.43,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3622,Active,Regular,104085,334.88,167.43,20.65,634.06,32.47,4185.94,0,0.0,13.19,33.66,104.65,2534.93,4185.94,31.7,187.09,511.39,1139.62,350.17,1.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,776,Active,Regular,101411,410.13,164.05,28.95,300.26,31.61,4101.25,8100,337.5,19.89,42.0,102.53,2390.02,4101.25,108.94,154.47,971.59,739.64,393.85,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6045,Active,Regular,111664,650.01,216.67,20.35,458.31,24.15,5416.67,3600,150.0,16.36,87.67,135.42,3370.93,5416.67,179.55,219.94,925.08,1120.66,603.18,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1664,Active,Regular,102051,0.0,200.42,51.82,553.1,41.07,5010.42,8100,337.5,24.3,130.5,125.26,2972.76,5010.42,0.0,166.73,972.92,1064.74,344.91,23.25
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3344,Active,Regular,101936,151.16,201.54,20.35,206.16,14.4,5038.42,3000,125.0,0.0,73.97,125.96,3536.78,5038.42,90.02,207.69,718.2,783.44,459.61,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3764,Active,0,0,412.5,110.0,0.0,206.47,16.05,2750.0,0,0.0,15.18,0.0,68.75,1864.8,2750.0,0.0,0.0,467.13,418.07,211.6,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,631,Active,Regular,101434,127.53,127.53,0.0,489.9,4.16,3188.17,1800,75.0,4.27,34.58,79.7,1973.63,3188.17,2.92,0.0,488.81,725.73,243.76,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4768,Active,Regular,102644,25.68,25.68,0.0,121.2,5.55,2567.22,100,4.17,7.75,42.0,64.18,2000.95,2567.22,6.82,0.0,251.9,314.37,211.69,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6062,Active,Regular,111736,479.17,191.67,0.0,759.81,9.0,4791.67,0,0.0,0.0,0.0,119.8,3185.44,4791.67,0.0,0.0,479.17,1127.06,367.25,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4694,Active,Regular,110819,203.75,122.25,5.12,562.46,10.95,4075.0,3500,145.84,12.31,39.77,101.88,2329.19,4075.0,46.16,194.05,691.32,1054.49,344.14,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4423,On Leave,Regular,111662,295.62,118.24,12.8,330.73,4.6,2956.19,3420,142.5,8.16,37.87,73.9,1889.63,2956.19,69.87,0.0,525.09,541.47,289.55,13.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5969,Active,Regular,111818,212.19,121.25,5.12,537.61,2.88,3031.25,750,31.25,0.0,17.5,75.78,1856.46,3031.25,15.75,88.06,266.06,908.73,243.74,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2523,Active,Regular,101411,121.13,161.5,0.0,431.24,30.96,4037.5,0,0.0,19.58,0.0,100.93,2554.08,4037.5,25.68,0.0,751.32,732.1,326.54,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5132,Active,Regular,111757,61.5,0.0,4.59,218.48,1.47,2050.0,300,12.5,0.0,17.5,0.0,1575.02,2050.0,48.41,0.0,102.71,372.27,214.26,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1373,Active,Regular,111662,180.57,108.34,63.61,309.91,6.2,3611.38,0,0.0,0.0,453.86,90.28,1982.43,3611.38,57.68,139.45,832.66,796.29,306.02,5.16
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3048,Active,Regular,102609,352.13,156.5,41.11,292.13,10.35,3912.5,1200,50.0,11.82,31.5,97.81,2269.04,3912.5,110.5,164.78,897.54,745.92,399.51,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5284,Active,Regular,111818,125.0,78.13,14.01,357.45,4.0,3125.0,0,0.0,4.19,46.02,78.13,2264.65,3125.0,0.43,0.0,268.52,591.83,235.54,5.16
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,188,Active,Regular,102638,366.25,146.5,27.29,393.68,41.58,3662.5,4550,189.59,17.76,17.5,91.56,2192.35,3662.5,69.14,139.4,671.64,798.51,334.93,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,749,Active,Regular,101437,810.34,190.67,93.52,347.61,8.95,4766.67,6600,275.0,13.16,65.59,119.17,2794.22,4766.67,0.0,0.0,1292.83,679.62,332.01,1.45
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2282,Active,Regular,110809,328.34,131.33,98.23,188.58,12.42,3283.34,1000,41.67,9.92,258.04,82.08,1966.83,3283.34,84.56,0.0,758.78,557.73,313.05,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3458,Active,Regular,102634,323.75,185.0,8.26,741.91,8.6,4625.0,0,0.0,0.0,17.5,115.63,2935.54,4625.0,8.03,221.79,373.77,1315.69,360.02,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5579,Active,Regular,111757,0.0,49.49,4.9,142.47,1.8,1979.17,0,0.0,2.65,23.82,49.48,1576.24,1979.17,46.75,0.0,111.15,291.78,207.77,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1775,Active,Regular,102613,374.38,187.19,36.35,387.99,13.13,4679.68,4400,183.34,12.92,35.61,117.0,2628.21,4679.68,2.46,0.0,1340.0,711.47,330.16,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5243,Active,Regular,111881,0.0,0.0,20.35,471.69,10.3,5333.34,1800,75.0,0.0,117.88,133.33,4014.81,5333.34,0.0,238.73,215.63,1102.9,392.48,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4142,Active,Regular,111661,390.2,120.06,10.75,331.76,20.43,3001.53,0,0.0,14.56,376.54,75.03,1593.17,3001.53,69.76,0.0,875.66,532.7,281.18,8.08
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2697,Active,Regular,111871,461.87,263.93,15.25,1119.89,0.0,6598.13,3550,147.92,0.0,135.95,164.95,3912.79,6598.13,0.0,318.3,764.12,1921.22,483.03,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3688,Active,Regular,100914,0.0,217.5,20.35,392.93,10.55,5437.5,7100,295.84,0.0,99.96,135.93,3217.88,5437.5,40.76,203.0,1238.76,980.86,425.69,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5109,Active,Regular,101974,55.0,41.25,19.55,177.13,17.63,2750.0,2000,83.34,0.0,167.61,68.75,1941.67,2750.0,72.92,111.1,329.36,478.97,275.74,3.86
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4800,Active,Regular,101437,438.75,195.0,35.8,231.39,13.8,4875.0,0,0.0,14.72,48.16,121.88,3474.38,4875.0,92.34,215.47,587.2,813.42,458.9,13.15
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,490,Active,Regular,102644,0.0,106.67,0.0,370.54,3.51,2666.67,0,0.0,0.0,29.0,66.67,1633.92,2666.67,55.04,136.67,323.58,709.17,267.32,1.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2576,Active,Regular,101437,498.48,199.39,20.35,438.11,9.5,4984.77,800,33.34,0.0,56.0,124.62,3227.6,4984.77,94.21,206.13,748.83,1008.34,458.31,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,432,Active,Regular,101963,0.0,228.33,22.81,384.59,16.8,5708.34,6000,250.0,17.24,124.64,142.71,3401.55,5708.34,64.02,301.13,1215.26,1091.53,469.83,23.14
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4272,Active,Regular,101434,275.88,157.65,0.0,343.2,7.0,3941.05,0,0.0,10.88,0.0,98.53,3006.56,3941.05,0.0,0.0,289.26,645.23,302.03,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1429,Active,Regular,111661,48.65,36.49,14.18,1.86,3.35,2432.07,1800,75.0,0.0,17.5,60.81,1812.54,2432.07,3.5,125.31,314.26,305.27,195.56,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5370,Active,Regular,111838,304.8,174.17,35.98,345.94,7.16,4354.17,3000,125.0,7.79,184.08,108.85,2997.36,4354.17,0.0,0.0,704.88,651.93,305.99,16.5
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4970,Active,Regular,111735,476.21,173.17,8.26,558.0,33.97,4329.17,3120,130.0,13.64,74.09,108.23,2571.39,4329.17,121.31,176.93,705.57,1052.21,438.59,3.37
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3611,Active,Regular,111880,300.77,171.87,16.98,670.56,7.85,4296.71,0,0.0,0.0,0.0,107.41,2760.4,4296.71,76.97,197.02,341.24,1195.07,404.46,6.62
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,779,Active,Regular,111666,0.0,16.39,13.0,171.76,5.4,3279.45,0,0.0,9.05,0.0,81.99,2674.79,3279.45,45.79,117.0,65.68,538.98,298.76,1.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5719,Terminated,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3284,Active,Regular,110816,160.42,160.42,0.0,311.33,10.73,4010.42,0,0.0,12.11,0.0,100.26,2554.58,4010.42,0.0,185.56,672.37,783.47,286.58,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3416,Active,Regular,111818,0.0,130.0,5.43,499.35,3.18,3250.0,100,4.17,0.0,17.5,81.25,2099.69,3250.0,26.13,149.0,255.21,895.1,276.17,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4134,Active,Regular,110809,474.19,135.48,41.11,269.2,5.65,3387.04,0,0.0,9.35,0.0,84.68,2010.59,3387.04,98.01,142.38,708.55,667.9,356.12,1.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4567,Active,Regular,101777,0.0,112.46,7.72,331.48,3.83,2811.58,3550,147.92,5.03,17.5,70.29,1323.49,2811.58,6.85,0.0,954.54,533.55,219.22,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,369,Active,Regular,101411,687.09,161.67,10.75,197.55,47.52,4041.67,6600,275.0,19.6,42.0,101.05,1716.68,4041.67,30.03,136.0,1707.82,617.17,313.65,12.37
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1157,Active,Regular,104086,294.3,168.17,51.82,389.16,11.4,4204.17,0,0.0,12.7,0.0,105.1,2905.6,4204.17,32.2,203.71,387.94,910.63,349.96,10.02
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,39,Active,Regular,111662,231.0,132.0,0.0,349.44,12.54,3300.0,0,0.0,0.0,0.0,82.5,2466.14,3300.0,56.05,0.0,231.0,602.86,311.72,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5364,Active,Regular,111757,23.34,23.33,7.72,214.11,2.48,2333.34,0,0.0,0.0,17.5,58.33,1893.91,2333.34,55.13,0.0,48.56,390.87,245.75,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1233,Active,Regular,101975,305.4,152.7,19.55,317.73,28.81,3817.5,3500,145.84,18.52,56.0,95.43,2352.13,3817.5,5.38,189.76,683.54,781.83,279.72,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4434,Active,Regular,111575,842.92,198.33,0.0,450.23,21.62,4958.34,0,0.0,15.62,0.0,123.96,3032.55,4958.34,81.32,204.78,889.82,1035.97,462.28,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1524,Active,Regular,102640,0.0,207.38,14.13,588.85,65.67,5184.38,3500,145.84,27.32,56.24,129.61,2246.96,5184.38,40.76,190.0,1773.58,1163.84,425.75,1.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3623,Active,Regular,110810,196.67,98.33,5.43,186.33,2.04,2458.34,2450,102.09,1.57,17.5,61.46,1580.18,2458.34,83.65,88.96,424.27,453.89,271.43,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,274,Active,Regular,102051,306.11,174.92,20.64,289.34,7.2,4372.92,5500,229.17,0.0,197.47,109.32,2405.96,4372.92,0.0,183.25,1210.67,756.29,283.7,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,460,Active,Regular,111661,162.44,92.82,49.9,46.8,13.33,2320.5,3000,125.0,0.0,136.8,58.01,1615.51,2320.5,55.08,0.0,503.5,201.49,221.9,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,6023,Active,Regular,110810,350.63,140.25,18.72,261.56,25.59,3506.25,2700,112.5,11.04,56.0,87.66,2282.5,3506.25,87.45,127.64,578.85,644.9,371.53,2.19
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3651,Active,Regular,111881,162.82,108.55,36.35,838.06,10.55,5427.09,1500,62.5,9.71,177.02,135.68,3348.02,5427.09,0.0,258.35,598.62,1480.45,384.04,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2232,Active,Regular,101410,238.34,95.33,0.0,210.46,2.6,2383.34,0,0.0,0.0,168.25,59.58,1488.75,2383.34,7.36,0.0,523.07,371.52,181.05,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,838,Active,Regular,110815,0.0,0.0,0.0,425.5,11.33,4187.5,0,0.0,12.65,0.0,104.68,2804.59,4187.5,117.72,199.22,450.3,932.61,425.61,15.88
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5620,Active,Regular,111818,233.34,0.0,5.12,422.58,3.3,3333.34,600,25.0,0.0,17.5,0.0,2227.17,3333.34,78.89,151.02,280.96,825.21,333.03,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,433,Active,Regular,102644,168.48,101.09,41.11,570.23,5.6,3369.59,0,0.0,9.3,71.43,84.24,2102.12,3369.59,111.38,127.8,291.41,976.06,380.63,1.09
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,43,Active,Regular,102644,218.75,125.0,27.29,209.39,4.5,3125.0,0,0.0,5.59,252.1,78.13,1164.52,3125.0,50.08,120.0,1405.15,555.33,285.13,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4324,Active,Regular,101759,666.57,166.64,29.1,565.78,32.25,4166.04,2500,104.17,13.12,42.0,104.15,2127.14,4166.04,6.56,219.21,919.36,1119.54,341.11,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3128,Active,Regular,100567,0.0,150.0,0.0,309.54,0.0,3750.0,0,0.0,0.0,0.0,93.75,2269.85,3750.0,109.69,171.24,712.5,767.65,414.01,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1990,Active,Regular,101410,28.19,28.19,11.3,163.09,3.87,2818.75,1000,41.67,5.05,31.5,70.47,1596.32,2818.75,22.17,121.0,728.96,493.47,240.71,1.24
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1992,Active,Regular,110819,0.0,211.67,5.66,751.18,15.3,5291.67,480,20.0,0.0,17.5,132.3,3049.9,5291.67,64.86,226.59,861.5,1380.27,467.36,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,86,Active,Regular,102569,92.84,58.03,49.9,82.81,4.65,2320.84,2000,83.34,0.0,231.44,58.02,1485.46,2320.84,18.33,69.0,510.38,325.0,205.1,9.28
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,465,Active,Regular,100375,887.51,236.67,0.0,652.42,26.91,5916.67,0,0.0,0.0,0.0,147.92,3683.23,5916.67,196.13,181.34,894.76,1338.68,680.55,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1374,Active,Regular,102609,0.0,171.59,8.26,621.32,11.85,4317.5,0,0.0,0.0,87.13,107.93,2763.35,4317.5,27.9,212.99,396.0,1158.15,351.74,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4359,Terminated,0,0,0.0,0.0,0.0,908.46,0.0,4971.44,0,0.0,0.0,0.0,0.0,3345.58,0.0,0.0,337.09,0.0,1625.86,380.31,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4281,Active,Regular,111661,303.9,121.56,0.0,392.41,4.32,3038.96,0,0.0,0.0,0.0,75.97,1982.71,3038.96,24.65,123.0,308.04,748.21,262.93,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1740,Active,Regular,101941,85.36,64.02,0.0,720.57,6.2,4267.75,0,0.0,0.0,0.0,106.69,3134.73,4267.75,142.32,0.0,85.49,1047.53,486.38,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3117,Active,Regular,101411,183.26,106.91,12.8,372.28,3.88,3054.17,2000,83.34,0.0,130.19,76.35,1888.38,3054.17,22.94,118.0,458.93,706.86,247.55,0.61
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4952,Active,Regular,101959,751.0,187.75,51.56,187.4,20.24,4693.75,600,25.0,0.0,56.0,117.34,3081.57,4693.75,106.0,169.27,906.81,705.37,454.7,23.25
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1088,Active,Regular,104086,352.39,201.37,0.0,534.13,22.08,5034.13,0,0.0,0.0,0.0,125.85,3291.16,5034.13,39.45,218.0,618.22,1124.75,412.07,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1033,Active,Regular,102633,272.53,155.72,0.0,688.56,10.28,3893.2,0,0.0,11.76,0.0,97.33,2326.99,3893.2,4.16,276.26,302.77,1263.44,302.78,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4658,Active,Regular,102495,143.13,114.5,91.6,0.0,6.6,2862.5,4000,166.67,8.64,56.0,71.56,1927.52,2862.5,74.5,99.82,640.28,294.7,280.81,7.54
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4206,Active,Regular,111583,0.0,130.21,20.65,614.56,51.6,6041.67,4000,166.67,29.3,93.41,151.05,4392.94,6041.67,0.0,0.0,590.42,1058.31,443.75,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3620,Active,Regular,102478,216.84,108.42,25.45,176.67,3.65,2710.42,0,0.0,0.0,48.7,67.76,1797.97,2710.42,71.08,114.23,420.15,492.3,282.89,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3317,Active,Regular,111662,284.96,162.83,7.72,545.63,31.39,4070.84,3000,125.0,19.74,45.6,101.77,2502.65,4070.84,31.59,158.0,566.21,1001.98,329.94,3.13
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,283,Active,Regular,102492,656.25,175.0,0.0,408.0,18.4,4375.0,0,0.0,13.78,0.0,109.38,2628.5,4375.0,115.64,180.19,822.22,924.28,451.73,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4812,Active,Regular,102609,0.0,150.03,59.19,320.98,10.73,4004.17,3550,147.92,0.0,39.64,100.1,2732.73,4004.17,132.49,101.97,527.92,743.52,439.2,21.17
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2093,Active,Regular,111731,0.0,104.44,27.29,387.81,3.76,2983.95,150,6.25,4.0,56.53,74.6,1928.77,2983.95,84.76,138.64,307.06,748.12,313.66,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,33,Active,Regular,111757,59.38,39.59,13.48,195.83,1.35,1979.17,0,0.0,0.0,54.55,49.48,1502.9,1979.17,46.74,0.0,134.68,341.59,203.93,7.27
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,238,Active,Regular,100930,481.25,192.5,8.26,886.62,59.73,4812.5,1000,41.67,25.36,38.59,120.31,2939.97,4812.5,0.0,0.0,619.96,1252.57,365.95,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5554,Active,Regular,111802,168.75,0.0,5.73,1023.03,16.5,5625.0,0,0.0,0.0,17.5,0.0,3571.26,5625.0,0.0,408.29,192.67,1861.07,429.75,0.69
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2484,Active,Regular,110819,204.27,204.27,20.35,525.14,9.8,5106.67,0,0.0,0.0,56.0,127.67,3440.66,5106.67,77.8,234.58,520.71,1145.3,463.38,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4977,Active,Regular,101759,0.0,143.33,49.64,214.28,9.15,3583.34,7000,291.67,9.89,113.06,89.58,2372.05,3583.34,2.55,0.0,757.15,454.14,246.79,2.79
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,4394,Active,Regular,103045,724.5,207.0,20.64,492.27,14.93,5175.0,7100,295.84,15.63,237.09,129.38,2618.58,5175.0,101.54,188.75,1520.87,1035.55,456.07,1.94
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3460,Active,Regular,101746,0.0,234.17,16.98,1036.28,49.67,5854.17,3000,125.0,28.39,112.84,146.35,2794.38,5854.17,42.61,229.77,1362.14,1697.65,474.21,7.23
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,1956,Active,Regular,110810,87.51,116.67,5.12,357.59,2.7,2916.67,1000,41.67,0.0,17.5,72.92,1931.4,2916.67,76.89,134.04,275.78,709.49,302.58,7.31
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,5291,Active,Regular,111818,71.75,53.81,49.9,120.53,5.54,3587.5,0,0.0,0.0,563.36,89.68,2538.78,3587.5,3.76,0.0,701.51,347.21,236.88,16.5
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3943,Active,Regular,102596,557.09,159.17,16.22,465.61,7.05,3979.17,7100,295.84,7.12,83.99,99.48,2267.75,3979.17,0.0,0.0,971.74,739.68,274.07,7.51
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2193,Active,Regular,102596,319.43,141.97,16.44,456.01,39.93,3549.17,0,0.0,17.21,45.6,88.73,2276.66,3549.17,28.57,148.0,398.68,873.83,298.39,0.0
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,548,Active,Regular,111862,379.17,216.67,16.98,793.31,15.75,5416.67,0,0.0,0.0,175.59,135.42,2846.48,5416.67,66.74,235.28,1141.57,1428.62,466.77,2.36
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,3503,Active,Regular,101421,0.0,101.92,63.6,242.46,19.14,2882.18,2250,93.75,9.08,120.95,72.05,1801.3,2882.18,75.79,0.0,504.37,576.51,284.92,11.91
PAD,A001,1,ALT,TST,WDY,WDT,0,sm,2240,Active,Regular,111668,605.26,186.24,58.42,425.85,110.49,4655.8,3984,166.0,0.0,151.58,116.4,2642.95,4655.8,35.4,177.0,1075.68,937.17,369.72,0.0
